0.810993	0.999987
0.812993	0.999988
0.814993	0.999988
0.816993	0.999988
0.818993	0.999989
0.820993	0.999989
0.822993	0.999990
0.824993	0.999990
0.826993	0.999991
0.828993	0.999991
0.830993	0.999992
0.832993	0.999992
0.834993	0.999993
0.836993	0.999993
0.838993	0.999994
0.840993	0.999994
0.842993	0.999994
0.844993	0.999995
0.846993	0.999995
0.848993	0.999996
0.850993	0.999996
0.852993	0.999997
0.854993	0.999997
0.856993	0.999997
0.858993	0.999998
0.860992	0.999998
0.862992	0.999998
0.864992	0.999999
0.866992	0.999999
0.868992	0.999999
0.870992	1.000000
0.872992	1.000000
0.874992	1.000000
0.876992	1.000000
0.878992	1.000000
0.880992	1.000001
0.882992	1.000001
0.884992	1.000001
0.886992	1.000001
0.888992	1.000001
0.890992	1.000002
0.892992	1.000002
0.894992	1.000002
0.896992	1.000002
0.898992	1.000002
0.900992	1.000002
0.902992	1.000002
0.904992	1.000002
0.906992	1.000002
0.908992	1.000002
0.910992	1.000002
0.912992	1.000002
0.914992	1.000002
0.916992	1.000002
0.918992	1.000002
0.920992	1.000002
0.922992	1.000002
0.924992	1.000002
0.926992	1.000002
0.928992	1.000002
0.930992	1.000002
0.932992	1.000002
0.934992	1.000002
0.936992	1.000002
0.938991	1.000002
0.940991	1.000002
0.942991	1.000002
0.944991	1.000002
0.946991	1.000002
0.948991	1.000002
0.950991	1.000002
0.952991	1.000002
0.954991	1.000001
0.956991	1.000001
0.958991	1.000001
0.960991	1.000001
0.962991	1.000001
0.964991	1.000001
0.966991	1.000001
0.968991	1.000001
0.970991	1.000000
0.972991	1.000000
0.974991	1.000000
0.976991	1.000000
0.978991	1.000000
0.980991	1.000000
0.982991	1.000000
0.984991	1.000000
0.986991	1.000000
0.988991	1.000000
0.990991	1.000000
0.992991	1.000000
0.994991	1.000000
0.996991	0.999999
0.998991	0.999999
1.000991	0.999999
